"No.","Time","Source","Destination","Protocol","Length","Info"
"5742","202.167617","104.36.115.111","192.168.1.100","TCP","60","443  >  63408 [ACK] Seq=3902 Ack=737 Win=15336 Len=0"
"5743","202.167617","104.36.115.111","192.168.1.100","TCP","60","443  >  63408 [ACK] Seq=3902 Ack=1145 Win=15744 Len=0"
"5744","202.167617","152.199.5.24","192.168.1.100","TCP","60","443  >  63406 [FIN, ACK] Seq=4166 Ack=1042 Win=148480 Len=0"
"5745","202.168017","104.36.115.111","192.168.1.100","TLSv1.2","60","Change Cipher Spec"
"5746","202.168018","104.36.115.111","192.168.1.100","TLSv1.2","99","Encrypted Handshake Message"
"5747","202.168018","104.36.115.111","192.168.1.100","TLSv1.2","110","Application Data"
"5748","202.168018","104.36.115.111","192.168.1.100","TLSv1.2","92","Application Data"
"5749","202.168019","104.36.115.111","192.168.1.100","TCP","60","443  >  63408 [ACK] Seq=4047 Ack=2044 Win=16640 Len=0"
"5750","202.168057","192.168.1.100","104.36.115.111","TCP","54","63408  >  443 [ACK] Seq=2044 Ack=4047 Win=131072 Len=0"
"5751","202.168233","192.168.1.100","104.36.115.111","TLSv1.2","92","Application Data"
"5752","202.169056","34.98.72.95","192.168.1.100","TCP","66","443  >  63413 [SYN, ACK] Seq=0 Ack=1 Win=62920 Len=0 MSS=1430 SACK_PERM=1 WS=256"
"5753","202.169099","192.168.1.100","34.98.72.95","TCP","54","63413  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"5754","202.169348","192.168.1.100","34.98.72.95","TLSv1.2","571","Client Hello"
"5755","202.170410","192.168.1.100","74.119.119.151","TCP","54","63404  >  443 [ACK] Seq=1486 Ack=3305 Win=130560 Len=0"
"5756","202.170875","68.67.179.153","192.168.1.100","TCP","60","443  >  63401 [ACK] Seq=3121 Ack=1707 Win=30208 Len=0"
"5757","202.172460","192.168.1.100","68.67.179.153","TCP","54","63400  >  443 [ACK] Seq=1709 Ack=3119 Win=131072 Len=0"
"5758","202.175084","68.67.179.153","192.168.1.100","TCP","60","443  >  63400 [ACK] Seq=3119 Ack=1709 Win=30208 Len=0"
"5759","202.175221","35.170.121.134","192.168.1.100","TCP","66","443  >  63412 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1460 SACK_PERM=1 WS=256"
"5760","202.175258","192.168.1.100","35.170.121.134","TCP","54","63412  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"5761","202.175451","192.168.1.100","35.170.121.134","TLSv1.2","571","Client Hello"
"5762","202.177431","74.119.119.139","192.168.1.100","TCP","66","443  >  63411 [SYN, ACK] Seq=0 Ack=1 Win=23360 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"5763","202.177491","192.168.1.100","74.119.119.139","TCP","54","63411  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"5764","202.177691","192.168.1.100","74.119.119.139","TLSv1.2","571","Client Hello"
"5765","202.185945","68.67.179.164","192.168.1.100","TCP","66","443  >  63414 [SYN, ACK] Seq=0 Ack=1 Win=26580 Len=0 MSS=8860 SACK_PERM=1 WS=512"
"5766","202.186012","192.168.1.100","68.67.179.164","TCP","54","63414  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"5767","202.186268","192.168.1.100","68.67.179.164","TLSv1.2","571","Client Hello"
"5768","202.187637","35.190.92.63","192.168.1.100","TCP","100","[TCP Retransmission] 443  >  63398 [PSH, ACK] Seq=5290 Ack=1054 Win=67072 Len=46"
"5769","202.187813","192.168.1.100","35.190.92.63","TLSv1.2","100","Application Data"
"5770","202.190236","104.124.69.46","192.168.1.100","TCP","60","443  >  63409 [ACK] Seq=1 Ack=518 Win=30336 Len=0"
"5771","202.193626","104.124.69.46","192.168.1.100","TLSv1.2","1514","Server Hello"
"5772","202.193627","104.124.69.46","192.168.1.100","TCP","1514","443  >  63409 [ACK] Seq=1461 Ack=518 Win=30336 Len=1460 [TCP segment of a reassembled PDU]"
"5773","202.193629","104.124.69.46","192.168.1.100","TLSv1.2","1006","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"5774","202.193685","192.168.1.100","104.124.69.46","TCP","54","63409  >  443 [ACK] Seq=518 Ack=3873 Win=131328 Len=0"
"5775","202.196512","192.168.1.100","104.124.69.46","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"5776","202.196726","192.168.1.100","104.124.69.46","TLSv1.2","541","Application Data"
"5777","202.198571","152.195.54.225","192.168.1.100","TLSv1.3","1164","Application Data, Application Data, Application Data"
"5778","202.198572","23.46.198.87","192.168.1.100","TCP","60","443  >  63410 [ACK] Seq=1 Ack=518 Win=30336 Len=0"
"5779","202.201325","23.46.198.87","192.168.1.100","TLSv1.2","1514","Server Hello"
"5780","202.201326","23.46.198.87","192.168.1.100","TLSv1.2","1514","Certificate [TCP segment of a reassembled PDU]"
"5781","202.201327","23.46.198.87","192.168.1.100","TLSv1.2","835","Certificate Status, Server Key Exchange, Server Hello Done"
"5782","202.201372","192.168.1.100","23.46.198.87","TCP","54","63410  >  443 [ACK] Seq=518 Ack=3702 Win=131328 Len=0"
"5783","202.203876","192.168.1.100","23.46.198.87","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"5784","202.204114","192.168.1.100","23.46.198.87","TLSv1.2","534","Application Data"
"5785","202.205122","34.98.72.95","192.168.1.100","TCP","60","443  >  63413 [ACK] Seq=1 Ack=518 Win=64000 Len=0"
"5786","202.205700","34.98.72.95","192.168.1.100","TLSv1.2","1484","Server Hello"
"5787","202.205700","34.98.72.95","192.168.1.100","TLSv1.2","1484","Certificate [TCP segment of a reassembled PDU]"
"5788","202.205701","34.98.72.95","192.168.1.100","TLSv1.2","167","Server Key Exchange, Server Hello Done"
"5789","202.205754","192.168.1.100","34.98.72.95","TCP","54","63413  >  443 [ACK] Seq=518 Ack=2974 Win=131328 Len=0"
"5790","202.207216","23.46.197.195","192.168.1.100","TLSv1.2","1046","Application Data"
"5791","202.207217","23.46.197.195","192.168.1.100","TLSv1.2","118","Application Data"
"5792","202.207265","192.168.1.100","23.46.197.195","TCP","54","63405  >  443 [ACK] Seq=2027 Ack=5738 Win=130048 Len=0"
"5793","202.209222","192.168.1.100","34.98.72.95","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"5794","202.209713","192.168.1.100","34.98.72.95","TLSv1.2","147","Application Data"
"5795","202.210080","192.168.1.100","34.98.72.95","TLSv1.2","414","Application Data"
"5796","202.215226","192.168.1.100","152.195.54.225","TLSv1.3","150","Application Data"
"5797","202.216758","35.190.92.63","192.168.1.100","TCP","60","443  >  63398 [ACK] Seq=5336 Ack=1100 Win=67072 Len=0"
"5798","202.216758","104.36.115.111","192.168.1.100","TCP","60","443  >  63408 [ACK] Seq=4047 Ack=2082 Win=16680 Len=0"
"5799","202.220890","35.170.121.134","192.168.1.100","TCP","60","443  >  63412 [ACK] Seq=1 Ack=518 Win=28160 Len=0"
"5800","202.223167","35.170.121.134","192.168.1.100","TLSv1.2","1514","Server Hello"
"5801","202.223169","35.170.121.134","192.168.1.100","TCP","1514","443  >  63412 [ACK] Seq=1461 Ack=518 Win=28160 Len=1460 [TCP segment of a reassembled PDU]"
"5802","202.223169","35.170.121.134","192.168.1.100","TLSv1.2","607","Certificate, Server Key Exchange, Server Hello Done"
"5803","202.223212","192.168.1.100","35.170.121.134","TCP","54","63412  >  443 [ACK] Seq=518 Ack=3474 Win=131328 Len=0"
"5804","202.225909","104.36.115.111","192.168.1.100","TLSv1.2","236","Application Data"
"5805","202.225909","104.36.115.111","192.168.1.100","TCP","1514","443  >  63408 [ACK] Seq=4229 Ack=2082 Win=16680 Len=1460 [TCP segment of a reassembled PDU]"
"5806","202.225910","104.36.115.111","192.168.1.100","TLSv1.2","1212","Application Data"
"5807","202.225910","104.36.115.111","192.168.1.100","TCP","1514","443  >  63408 [ACK] Seq=6847 Ack=2082 Win=16680 Len=1460 [TCP segment of a reassembled PDU]"
"5808","202.225911","104.36.115.111","192.168.1.100","TCP","1514","443  >  63408 [ACK] Seq=8307 Ack=2082 Win=16680 Len=1460 [TCP segment of a reassembled PDU]"
"5809","202.225912","104.36.115.111","192.168.1.100","TLSv1.2","1272","Application Data"
"5810","202.225912","104.36.115.111","192.168.1.100","TLSv1.2","1268","Application Data"
"5811","202.225971","192.168.1.100","104.36.115.111","TCP","54","63408  >  443 [ACK] Seq=2082 Ack=12199 Win=131328 Len=0"
"5812","202.228643","74.119.119.139","192.168.1.100","TLSv1.2","1514","Server Hello"
"5813","202.228644","74.119.119.139","192.168.1.100","TLSv1.2","1458","Certificate, Server Hello Done"
"5814","202.228644","68.67.179.153","192.168.1.100","TCP","1514","443  >  63401 [ACK] Seq=3121 Ack=1707 Win=30208 Len=1460 [TCP segment of a reassembled PDU]"
"5815","202.228645","68.67.179.153","192.168.1.100","TCP","1514","443  >  63401 [ACK] Seq=4581 Ack=1707 Win=30208 Len=1460 [TCP segment of a reassembled PDU]"
"5816","202.228646","68.67.179.153","192.168.1.100","TCP","1514","443  >  63401 [ACK] Seq=6041 Ack=1707 Win=30208 Len=1460 [TCP segment of a reassembled PDU]"
"5817","202.228646","68.67.179.153","192.168.1.100","TCP","1514","443  >  63401 [ACK] Seq=7501 Ack=1707 Win=30208 Len=1460 [TCP segment of a reassembled PDU]"
"5818","202.228646","68.67.179.153","192.168.1.100","TCP","1514","443  >  63401 [ACK] Seq=8961 Ack=1707 Win=30208 Len=1460 [TCP segment of a reassembled PDU]"
"5819","202.228647","68.67.179.153","192.168.1.100","TCP","1514","443  >  63401 [ACK] Seq=10421 Ack=1707 Win=30208 Len=1460 [TCP segment of a reassembled PDU]"
"5820","202.228647","68.67.179.153","192.168.1.100","TCP","1514","443  >  63401 [ACK] Seq=11881 Ack=1707 Win=30208 Len=1460 [TCP segment of a reassembled PDU]"
"5821","202.228648","68.67.179.153","192.168.1.100","TLSv1.2","343","Application Data"
"5822","202.228720","192.168.1.100","74.119.119.139","TCP","54","63411  >  443 [ACK] Seq=518 Ack=2865 Win=131328 Len=0"
"5823","202.228803","192.168.1.100","68.67.179.153","TCP","54","63401  >  443 [ACK] Seq=1707 Ack=13630 Win=131328 Len=0"
"5824","202.230336","104.124.69.46","192.168.1.100","TLSv1.2","312","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"5825","202.232198","104.124.69.46","192.168.1.100","TLSv1.2","816","Application Data"
"5826","202.232243","192.168.1.100","104.124.69.46","TCP","54","63409  >  443 [ACK] Seq=1131 Ack=4893 Win=130304 Len=0"
"5827","202.234854","192.168.1.100","104.16.190.66","TCP","66","63415  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"5828","202.235817","68.67.179.164","192.168.1.100","TCP","60","443  >  63414 [ACK] Seq=1 Ack=518 Win=28160 Len=0"
"5829","202.239020","68.67.179.164","192.168.1.100","TLSv1.2","1514","Server Hello"
"5830","202.239020","68.67.179.164","192.168.1.100","TLSv1.2","1456","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"5831","202.239021","52.6.164.14","192.168.1.100","TCP","60","443  >  63403 [ACK] Seq=5580 Ack=1415 Win=30208 Len=0"
"5832","202.239021","68.67.179.153","192.168.1.100","TCP","1514","443  >  63400 [ACK] Seq=3119 Ack=1709 Win=30208 Len=1460 [TCP segment of a reassembled PDU]"
"5833","202.239022","68.67.179.153","192.168.1.100","TCP","1514","443  >  63400 [ACK] Seq=4579 Ack=1709 Win=30208 Len=1460 [TCP segment of a reassembled PDU]"
"5834","202.239081","192.168.1.100","68.67.179.164","TCP","54","63414  >  443 [ACK] Seq=518 Ack=2863 Win=131328 Len=0"
"5835","202.239137","192.168.1.100","68.67.179.153","TCP","54","63400  >  443 [ACK] Seq=1709 Ack=6039 Win=131328 Len=0"
"5836","202.239315","192.168.1.100","35.170.121.134","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"5837","202.240547","192.168.1.100","35.170.121.134","TLSv1.2","147","Application Data"
"5838","202.240939","192.168.1.100","35.170.121.134","TLSv1.2","498","Application Data"
"5839","202.242623","68.67.179.153","192.168.1.100","TCP","1514","443  >  63400 [ACK] Seq=6039 Ack=1709 Win=30208 Len=1460 [TCP segment of a reassembled PDU]"
"5840","202.242624","68.67.179.153","192.168.1.100","TCP","1514","443  >  63400 [ACK] Seq=7499 Ack=1709 Win=30208 Len=1460 [TCP segment of a reassembled PDU]"
"5841","202.242624","68.67.179.153","192.168.1.100","TCP","1514","443  >  63400 [ACK] Seq=8959 Ack=1709 Win=30208 Len=1460 [TCP segment of a reassembled PDU]"
"5842","202.242625","68.67.179.153","192.168.1.100","TCP","1514","443  >  63400 [ACK] Seq=10419 Ack=1709 Win=30208 Len=1460 [TCP segment of a reassembled PDU]"
"5843","202.242626","68.67.179.153","192.168.1.100","TCP","1514","443  >  63400 [ACK] Seq=11879 Ack=1709 Win=30208 Len=1460 [TCP segment of a reassembled PDU]"
"5844","202.242626","68.67.179.153","192.168.1.100","TCP","1514","443  >  63400 [ACK] Seq=13339 Ack=1709 Win=30208 Len=1460 [TCP segment of a reassembled PDU]"
"5845","202.242626","68.67.179.153","192.168.1.100","TLSv1.2","389","Application Data"
"5846","202.242627","23.46.198.87","192.168.1.100","TLSv1.2","312","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"5847","202.242677","192.168.1.100","74.119.119.139","TLSv1.2","396","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"5848","202.242683","192.168.1.100","68.67.179.153","TCP","54","63400  >  443 [ACK] Seq=1709 Ack=15134 Win=131328 Len=0"
"5849","202.244222","52.6.164.14","192.168.1.100","TCP","1514","443  >  63403 [ACK] Seq=5580 Ack=1415 Win=30208 Len=1460 [TCP segment of a reassembled PDU]"
"5850","202.244222","52.6.164.14","192.168.1.100","TLSv1.2","1251","Application Data"
"5851","202.244223","52.6.164.14","192.168.1.100","TLSv1.2","92","Application Data"
"5852","202.244223","34.98.72.95","192.168.1.100","TLSv1.2","338","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"5853","202.244223","34.98.72.95","192.168.1.100","TLSv1.2","123","Application Data"
"5854","202.244224","34.98.72.95","192.168.1.100","TLSv1.2","92","Application Data"
"5855","202.244224","34.98.72.95","192.168.1.100","TLSv1.2","585","Application Data"
"5856","202.244224","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5857","202.244224","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5858","202.244298","192.168.1.100","52.6.164.14","TCP","54","63403  >  443 [ACK] Seq=1415 Ack=8275 Win=131328 Len=0"
"5859","202.244358","192.168.1.100","34.98.72.95","TCP","54","63413  >  443 [ACK] Seq=1064 Ack=6756 Win=131328 Len=0"
"5860","202.245330","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5861","202.245331","152.199.5.24","192.168.1.100","TCP","60","443  >  63407 [ACK] Seq=4867 Ack=1811 Win=150528 Len=0"
"5862","202.245332","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5863","202.245332","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5864","202.245385","192.168.1.100","34.98.72.95","TCP","54","63413  >  443 [ACK] Seq=1064 Ack=11046 Win=131328 Len=0"
"5865","202.245785","192.168.1.100","34.98.72.95","TLSv1.2","92","Application Data"
"5866","202.247656","192.168.1.100","1.1.1.1","TLSv1.2","114","Application Data"
"5867","202.247728","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5868","202.247729","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5869","202.247730","23.46.198.87","192.168.1.100","TCP","1514","443  >  63410 [ACK] Seq=3960 Ack=1124 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"5870","202.247755","192.168.1.100","1.1.1.1","TLSv1.2","213","Application Data"
"5871","202.247771","192.168.1.100","34.98.72.95","TCP","54","63413  >  443 [ACK] Seq=1102 Ack=13906 Win=131328 Len=0"
"5872","202.247784","192.168.1.100","23.46.198.87","TCP","54","63410  >  443 [ACK] Seq=1124 Ack=5420 Win=131328 Len=0"
"5873","202.249556","23.46.198.87","192.168.1.100","TCP","1514","443  >  63410 [ACK] Seq=5420 Ack=1124 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"5874","202.249556","23.46.198.87","192.168.1.100","TCP","1514","443  >  63410 [ACK] Seq=6880 Ack=1124 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"5875","202.249557","23.46.198.87","192.168.1.100","TCP","1514","443  >  63410 [ACK] Seq=8340 Ack=1124 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"5876","202.249557","23.46.198.87","192.168.1.100","TCP","1514","443  >  63410 [ACK] Seq=9800 Ack=1124 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"5877","202.249606","192.168.1.100","23.46.198.87","TCP","54","63410  >  443 [ACK] Seq=1124 Ack=11260 Win=131328 Len=0"
"5878","202.251945","23.46.198.87","192.168.1.100","TCP","1514","443  >  63410 [ACK] Seq=11260 Ack=1124 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"5879","202.251946","23.46.198.87","192.168.1.100","TCP","1514","443  >  63410 [ACK] Seq=12720 Ack=1124 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"5880","202.251946","23.46.198.87","192.168.1.100","TCP","1514","443  >  63410 [ACK] Seq=14180 Ack=1124 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"5881","202.251947","23.46.198.87","192.168.1.100","TCP","1514","443  >  63410 [ACK] Seq=15640 Ack=1124 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"5882","202.251948","23.46.198.87","192.168.1.100","TCP","1514","443  >  63410 [ACK] Seq=17100 Ack=1124 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"5883","202.251948","23.46.198.87","192.168.1.100","TCP","1514","443  >  63410 [ACK] Seq=18560 Ack=1124 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"5884","202.251948","23.46.198.87","192.168.1.100","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"5885","202.251949","23.46.198.87","192.168.1.100","TCP","1514","443  >  63410 [ACK] Seq=21480 Ack=1124 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"5886","202.251949","23.46.198.87","192.168.1.100","TCP","1514","443  >  63410 [ACK] Seq=22940 Ack=1124 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"5887","202.252011","192.168.1.100","23.46.198.87","TCP","54","63410  >  443 [ACK] Seq=1124 Ack=24400 Win=131328 Len=0"
"5888","202.252726","23.46.198.87","192.168.1.100","TCP","1514","443  >  63410 [ACK] Seq=24400 Ack=1124 Win=31360 Len=1460 [TCP segment of a reassembled PDU]"
"5889","202.252727","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5890","202.252727","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5891","202.252728","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5892","202.252729","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5893","202.252778","192.168.1.100","23.46.198.87","TCP","54","63410  >  443 [ACK] Seq=1124 Ack=25860 Win=131328 Len=0"
"5894","202.252830","192.168.1.100","34.98.72.95","TCP","54","63413  >  443 [ACK] Seq=1102 Ack=19626 Win=131328 Len=0"
"5895","202.254505","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5896","202.254506","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5897","202.254506","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5898","202.254506","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5899","202.254556","192.168.1.100","34.98.72.95","TCP","54","63413  >  443 [ACK] Seq=1102 Ack=25346 Win=131328 Len=0"
"5900","202.255558","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5901","202.255592","192.168.1.100","34.98.72.95","TCP","54","63413  >  443 [ACK] Seq=1102 Ack=26776 Win=131328 Len=0"
"5902","202.255593","192.168.1.100","68.67.179.164","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"5903","202.255925","192.168.1.100","68.67.179.164","TLSv1.2","770","Application Data"
"5904","202.264939","104.16.190.66","192.168.1.100","TCP","66","443  >  63415 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400 SACK_PERM=1 WS=1024"
"5905","202.264939","152.195.54.225","192.168.1.100","TLSv1.3","1514","Application Data, Application Data"
"5906","202.265002","192.168.1.100","104.16.190.66","TCP","54","63415  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=0"
"5907","202.265196","192.168.1.100","104.16.190.66","TLSv1.3","571","Client Hello"
"5908","202.267327","152.195.54.225","192.168.1.100","TCP","1514","443  >  63393 [ACK] Seq=371309 Ack=4256 Win=153600 Len=1460 [TCP segment of a reassembled PDU]"
"5909","202.267328","152.195.54.225","192.168.1.100","TCP","1514","443  >  63393 [ACK] Seq=372769 Ack=4256 Win=153600 Len=1460 [TCP segment of a reassembled PDU]"
"5910","202.267371","192.168.1.100","152.195.54.225","TCP","54","63393  >  443 [ACK] Seq=4256 Ack=374229 Win=262656 Len=0"
"5911","202.268338","152.195.54.225","192.168.1.100","TCP","1514","443  >  63393 [ACK] Seq=374229 Ack=4256 Win=153600 Len=1460 [TCP segment of a reassembled PDU]"
"5912","202.268338","152.195.54.225","192.168.1.100","TCP","1514","443  >  63393 [ACK] Seq=375689 Ack=4256 Win=153600 Len=1460 [TCP segment of a reassembled PDU]"
"5913","202.268339","152.195.54.225","192.168.1.100","TCP","1514","443  >  63393 [ACK] Seq=377149 Ack=4256 Win=153600 Len=1460 [TCP segment of a reassembled PDU]"
"5914","202.268341","152.195.54.225","192.168.1.100","TCP","1514","443  >  63393 [ACK] Seq=378609 Ack=4256 Win=153600 Len=1460 [TCP segment of a reassembled PDU]"
"5915","202.268341","152.195.54.225","192.168.1.100","TCP","1514","443  >  63393 [ACK] Seq=380069 Ack=4256 Win=153600 Len=1460 [TCP segment of a reassembled PDU]"
"5916","202.268341","152.195.54.225","192.168.1.100","TCP","1514","443  >  63393 [ACK] Seq=381529 Ack=4256 Win=153600 Len=1460 [TCP segment of a reassembled PDU]"
"5917","202.268395","192.168.1.100","152.195.54.225","TCP","54","63393  >  443 [ACK] Seq=4256 Ack=382989 Win=262656 Len=0"
"5918","202.271175","152.195.54.225","192.168.1.100","TCP","1514","443  >  63393 [ACK] Seq=382989 Ack=4256 Win=153600 Len=1460 [TCP segment of a reassembled PDU]"
"5919","202.271176","152.195.54.225","192.168.1.100","TCP","1514","443  >  63393 [ACK] Seq=384449 Ack=4256 Win=153600 Len=1460 [TCP segment of a reassembled PDU]"
"5920","202.271176","152.195.54.225","192.168.1.100","TLSv1.3","1514","Application Data, Application Data, Application Data"
"5921","202.271178","152.195.54.225","192.168.1.100","TCP","1514","443  >  63393 [ACK] Seq=387369 Ack=4256 Win=153600 Len=1460 [TCP segment of a reassembled PDU]"
"5922","202.271179","152.195.54.225","192.168.1.100","TCP","1514","443  >  63393 [ACK] Seq=388829 Ack=4256 Win=153600 Len=1460 [TCP segment of a reassembled PDU]"
"5923","202.271179","152.195.54.225","192.168.1.100","TCP","1514","443  >  63393 [ACK] Seq=390289 Ack=4256 Win=153600 Len=1460 [TCP segment of a reassembled PDU]"
"5924","202.271180","152.195.54.225","192.168.1.100","TCP","1514","443  >  63393 [ACK] Seq=391749 Ack=4256 Win=153600 Len=1460 [TCP segment of a reassembled PDU]"
"5925","202.271180","152.195.54.225","192.168.1.100","TCP","1514","443  >  63393 [ACK] Seq=393209 Ack=4256 Win=153600 Len=1460 [TCP segment of a reassembled PDU]"
"5926","202.271236","192.168.1.100","152.195.54.225","TCP","54","63393  >  443 [ACK] Seq=4256 Ack=394669 Win=262656 Len=0"
"5927","202.271760","152.195.54.225","192.168.1.100","TCP","1514","443  >  63393 [ACK] Seq=394669 Ack=4256 Win=153600 Len=1460 [TCP segment of a reassembled PDU]"
"5928","202.271760","152.195.54.225","192.168.1.100","TCP","1514","443  >  63393 [ACK] Seq=396129 Ack=4256 Win=153600 Len=1460 [TCP segment of a reassembled PDU]"
"5929","202.271761","152.195.54.225","192.168.1.100","TCP","1514","443  >  63393 [ACK] Seq=397589 Ack=4256 Win=153600 Len=1460 [TCP segment of a reassembled PDU]"
"5930","202.271762","152.195.54.225","192.168.1.100","TCP","1514","443  >  63393 [ACK] Seq=399049 Ack=4256 Win=153600 Len=1460 [TCP segment of a reassembled PDU]"
"5931","202.271763","152.195.54.225","192.168.1.100","TCP","1514","443  >  63393 [ACK] Seq=400509 Ack=4256 Win=153600 Len=1460 [TCP segment of a reassembled PDU]"
"5932","202.271763","152.195.54.225","192.168.1.100","TLSv1.3","1514","Application Data, Application Data, Application Data"
"5933","202.271764","152.195.54.225","192.168.1.100","TLSv1.3","228","Application Data"
"5934","202.271806","192.168.1.100","152.195.54.225","TCP","54","63393  >  443 [ACK] Seq=4256 Ack=403603 Win=262656 Len=0"
"5935","202.277211","208.185.50.96","192.168.1.100","TLSv1.2","1467","Application Data"
"5936","202.277211","208.185.50.96","192.168.1.100","TCP","1451","443  >  63402 [PSH, ACK] Seq=4834 Ack=2081 Win=32120 Len=1397 [TCP segment of a reassembled PDU]"
"5937","202.277212","208.185.50.96","192.168.1.100","TCP","1422","443  >  63402 [PSH, ACK] Seq=6231 Ack=2081 Win=32120 Len=1368 [TCP segment of a reassembled PDU]"
"5938","202.277214","208.185.50.96","192.168.1.100","TCP","1422","443  >  63402 [PSH, ACK] Seq=7599 Ack=2081 Win=32120 Len=1368 [TCP segment of a reassembled PDU]"
"5939","202.277215","208.185.50.96","192.168.1.100","TCP","1422","443  >  63402 [PSH, ACK] Seq=8967 Ack=2081 Win=32120 Len=1368 [TCP segment of a reassembled PDU]"
"5940","202.277215","208.185.50.96","192.168.1.100","TLSv1.2","702","Application Data"
"5941","202.277283","192.168.1.100","208.185.50.96","TCP","54","63402  >  443 [ACK] Seq=2081 Ack=10983 Win=131328 Len=0"
"5942","202.278974","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5943","202.278976","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5944","202.278976","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5945","202.278980","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5946","202.279102","192.168.1.100","34.98.72.95","TCP","54","63413  >  443 [ACK] Seq=1102 Ack=32496 Win=131328 Len=0"
"5947","202.281472","1.1.1.1","192.168.1.100","TCP","60","443  >  63323 [ACK] Seq=19829 Ack=14392 Win=101 Len=0"
"5948","202.281472","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5949","202.281473","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5950","202.281526","192.168.1.100","34.98.72.95","TCP","54","63413  >  443 [ACK] Seq=1102 Ack=35356 Win=131328 Len=0"
"5951","202.282211","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5952","202.282212","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data"
"5953","202.282254","192.168.1.100","34.98.72.95","TCP","54","63413  >  443 [ACK] Seq=1102 Ack=38216 Win=131328 Len=0"
"5954","202.282540","192.168.1.100","1.1.1.1","TLSv1.2","114","Application Data"
"5955","202.282621","192.168.1.100","1.1.1.1","TLSv1.2","213","Application Data"
"5956","202.283898","34.98.72.95","192.168.1.100","TLSv1.2","1484","Application Data [TCP segment of a reassembled PDU]"
