"No.","Time","Source","Destination","Protocol","Length","Info"
"1058","2.945168","192.168.205.208","157.240.14.19","TLSv1.3","284","Application Data"
"1059","2.945538","192.168.205.208","157.240.14.19","TLSv1.3","287","Application Data"
"1060","2.945880","192.168.205.208","157.240.14.19","TLSv1.3","286","Application Data"
"1061","2.946270","192.168.205.208","157.240.14.19","TLSv1.3","284","Application Data"
"1062","2.946848","192.168.205.208","157.240.14.19","TLSv1.3","287","Application Data"
"1063","2.949451","157.240.14.19","192.168.205.208","TLSv1.3","1434","Application Data [TCP segment of a reassembled PDU]"
"1064","2.949499","192.168.205.208","157.240.14.19","TCP","54","51763  >  443 [ACK] Seq=3140 Ack=622148 Win=131072 Len=0"
"1065","2.958079","192.168.205.208","157.240.14.19","TLSv1.3","297","Application Data"
"1066","2.958268","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=622148 Ack=2903 Win=32512 Len=1380 [TCP segment of a reassembled PDU]"
"1067","2.958269","157.240.14.19","192.168.205.208","TLSv1.3","1434","Application Data [TCP segment of a reassembled PDU]"
"1068","2.958270","31.13.65.36","192.168.205.208","TLSv1.3","232","Application Data"
"1069","2.958270","31.13.65.36","192.168.205.208","TCP","54","443  >  51765 [ACK] Seq=3320 Ack=1206 Win=31232 Len=0"
"1070","2.958270","31.13.65.36","192.168.205.208","TLSv1.3","128","Application Data"
"1071","2.958271","31.13.65.36","192.168.205.208","TLSv1.3","98","Application Data"
"1072","2.958349","192.168.205.208","157.240.14.19","TCP","54","51763  >  443 [ACK] Seq=3140 Ack=624908 Win=131072 Len=0"
"1073","2.958398","192.168.205.208","31.13.65.36","TCP","54","51765  >  443 [ACK] Seq=1206 Ack=3438 Win=130560 Len=0"
"1074","2.958488","192.168.205.208","157.240.14.19","TLSv1.3","287","Application Data"
"1075","2.958753","192.168.205.208","31.13.65.36","TLSv1.3","85","Application Data"
"1076","2.959006","192.168.205.208","157.240.14.19","TLSv1.3","288","Application Data"
"1077","2.959231","192.168.205.208","157.240.14.19","TLSv1.3","279","Application Data"
"1078","2.961941","192.168.205.208","157.240.14.19","TLSv1.3","296","Application Data"
"1079","2.962068","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=624908 Ack=2903 Win=32512 Len=1380 [TCP segment of a reassembled PDU]"
"1080","2.962099","192.168.205.208","157.240.14.19","TCP","54","51763  >  443 [ACK] Seq=3140 Ack=626288 Win=131072 Len=0"
"1081","2.962326","192.168.205.208","157.240.14.19","TLSv1.3","297","Application Data"
"1082","2.966614","192.168.205.208","157.240.14.19","TLSv1.3","294","Application Data"
"1083","2.973163","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=626288 Ack=2903 Win=32512 Len=1380 [TCP segment of a reassembled PDU]"
"1084","2.973212","192.168.205.208","157.240.14.19","TCP","54","51763  >  443 [ACK] Seq=3140 Ack=627668 Win=131072 Len=0"
"1085","2.974284","192.168.205.208","157.240.14.19","TLSv1.3","285","Application Data"
"1086","2.975473","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=627668 Ack=2903 Win=32512 Len=1380 [TCP segment of a reassembled PDU]"
"1087","2.975474","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=629048 Ack=2903 Win=32512 Len=1380 [TCP segment of a reassembled PDU]"
"1088","2.975476","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=630428 Ack=2903 Win=32512 Len=1380 [TCP segment of a reassembled PDU]"
"1089","2.975476","157.240.14.19","192.168.205.208","TLSv1.3","740","Application Data"
"1090","2.975476","157.240.14.19","192.168.205.208","TLSv1.3","96","[TCP Previous segment not captured] , Continuation Data"
"1091","2.975477","157.240.14.19","192.168.205.208","TCP","1434","[TCP Out-Of-Order] 443  >  51763 [ACK] Seq=632494 Ack=2903 Win=32512 Len=1380"
"1092","2.975477","157.240.14.19","192.168.205.208","TLSv1.3","89","Application Data"
"1093","2.975477","157.240.14.19","192.168.205.208","TLSv1.3","269","Application Data"
"1094","2.975477","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=634166 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1095","2.975478","157.240.14.19","192.168.205.208","TLSv1.3","1434","Application Data [TCP segment of a reassembled PDU]"
"1096","2.975560","192.168.205.208","157.240.14.19","TCP","66","51763  >  443 [ACK] Seq=3140 Ack=632494 Win=131072 Len=0 SLE=633874 SRE=633916"
"1097","2.975626","192.168.205.208","157.240.14.19","TCP","54","51763  >  443 [ACK] Seq=3140 Ack=633916 Win=131072 Len=0"
"1098","2.975661","192.168.205.208","157.240.14.19","TCP","54","51763  >  443 [ACK] Seq=3140 Ack=636926 Win=131072 Len=0"
"1099","2.976812","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=636926 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1100","2.976813","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=638306 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1101","2.976813","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=639686 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1102","2.976814","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=641066 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1103","2.976814","157.240.14.19","192.168.205.208","TLSv1.3","232","Application Data"
"1104","2.976886","192.168.205.208","157.240.14.19","TCP","54","51763  >  443 [ACK] Seq=3140 Ack=642446 Win=131072 Len=0"
"1105","2.982499","157.240.14.19","192.168.205.208","TLSv1.3","128","Application Data"
"1106","2.982500","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=642446 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1107","2.982500","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=643826 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1108","2.982501","157.240.14.19","192.168.205.208","TLSv1.3","85","Application Data"
"1109","2.982501","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=645206 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1110","2.982503","157.240.14.19","192.168.205.208","TLSv1.3","89","Application Data"
"1111","2.982569","192.168.205.208","157.240.14.19","TCP","54","51764  >  443 [ACK] Seq=5363 Ack=3459 Win=130560 Len=0"
"1112","2.982627","192.168.205.208","157.240.14.19","TCP","54","51763  >  443 [ACK] Seq=3140 Ack=646586 Win=131072 Len=0"
"1113","2.982662","192.168.205.208","157.240.14.19","TLSv1.3","85","Application Data"
"1114","2.984303","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=646586 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1115","2.984303","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=647966 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1116","2.984304","157.240.14.19","192.168.205.208","TLSv1.3","1434","Application Data [TCP segment of a reassembled PDU]"
"1117","2.984305","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=650726 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1118","2.984351","192.168.205.208","157.240.14.19","TCP","54","51763  >  443 [ACK] Seq=3140 Ack=652106 Win=131072 Len=0"
"1119","2.984493","157.240.14.19","192.168.205.208","TLSv1.3","1434","Application Data [TCP segment of a reassembled PDU]"
"1120","2.984494","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=653486 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1121","2.984524","192.168.205.208","157.240.14.19","TCP","54","51763  >  443 [ACK] Seq=3140 Ack=654866 Win=131072 Len=0"
"1122","2.987573","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=654866 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1123","2.987574","157.240.14.19","192.168.205.208","TCP","873","[TCP Previous segment not captured] 443  >  51763 [ACK] Seq=657626 Ack=3140 Win=33536 Len=819 [TCP segment of a reassembled PDU]"
"1124","2.987617","192.168.205.208","157.240.14.19","TCP","66","51763  >  443 [ACK] Seq=3140 Ack=656246 Win=131072 Len=0 SLE=657626 SRE=658445"
"1125","2.990310","157.240.14.19","192.168.205.208","TCP","1434","[TCP Out-Of-Order] 443  >  51763 [ACK] Seq=656246 Ack=3140 Win=33536 Len=1380"
"1126","2.990311","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=658445 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1127","2.990311","157.240.14.19","192.168.205.208","TLSv1.3","96","Application Data"
"1128","2.990312","157.240.14.19","192.168.205.208","TLSv1.3","255","Application Data"
"1129","2.990362","192.168.205.208","157.240.14.19","TCP","54","51763  >  443 [ACK] Seq=3140 Ack=658445 Win=131072 Len=0"
"1130","2.990428","192.168.205.208","157.240.14.19","TCP","54","51763  >  443 [ACK] Seq=3140 Ack=660068 Win=131072 Len=0"
"1131","2.993576","192.168.205.208","157.240.14.19","TLSv1.3","288","Application Data"
"1132","2.994522","192.168.205.208","157.240.14.19","TLSv1.3","289","Application Data"
"1133","2.994894","192.168.205.208","157.240.14.19","TLSv1.3","286","Application Data"
"1134","2.995542","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=660068 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1135","2.995606","192.168.205.208","157.240.14.19","TCP","54","51763  >  443 [ACK] Seq=3140 Ack=661448 Win=131072 Len=0"
"1136","2.999685","157.240.14.19","192.168.205.208","TLSv1.3","1434","Application Data [TCP segment of a reassembled PDU]"
"1137","3.005035","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=662828 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1138","3.005081","192.168.205.208","157.240.14.19","TCP","54","51763  >  443 [ACK] Seq=3140 Ack=664208 Win=131072 Len=0"
"1139","3.009692","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=664208 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1140","3.018688","192.168.205.208","157.240.14.19","TLSv1.3","297","Application Data"
"1141","3.019556","192.168.205.208","157.240.14.19","TLSv1.3","287","Application Data"
"1142","3.020050","192.168.205.208","157.240.14.19","TLSv1.3","285","Application Data"
"1143","3.020580","192.168.205.208","157.240.14.19","TLSv1.3","285","Application Data"
"1144","3.020735","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=665588 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1145","3.020775","192.168.205.208","157.240.14.19","TCP","54","51763  >  443 [ACK] Seq=3140 Ack=666968 Win=131072 Len=0"
"1146","3.022774","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=666968 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1147","3.022776","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=668348 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1148","3.022776","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=669728 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1149","3.022876","192.168.205.208","157.240.14.19","TCP","54","51763  >  443 [ACK] Seq=3140 Ack=671108 Win=131072 Len=0"
"1150","3.024534","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=671108 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1151","3.024535","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=672488 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1152","3.024535","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=673868 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1153","3.024536","157.240.14.19","192.168.205.208","TLSv1.3","1434","Application Data [TCP segment of a reassembled PDU]"
"1154","3.024536","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=676628 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1155","3.024536","157.240.14.19","192.168.205.208","TLSv1.3","1434","Application Data [TCP segment of a reassembled PDU]"
"1156","3.024579","192.168.205.208","157.240.14.19","TCP","54","51763  >  443 [ACK] Seq=3140 Ack=679388 Win=131072 Len=0"
"1157","3.027710","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=679388 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1158","3.027750","192.168.205.208","157.240.14.19","TCP","54","51763  >  443 [ACK] Seq=3140 Ack=680768 Win=131072 Len=0"
"1159","3.028996","192.168.205.208","157.240.14.19","TLSv1.3","289","Application Data"
"1160","3.029359","192.168.205.208","157.240.14.19","TLSv1.3","297","Application Data"
"1161","3.029734","192.168.205.208","157.240.14.19","TLSv1.3","288","Application Data"
"1162","3.030097","157.240.14.19","192.168.205.208","TCP","1434","443  >  51763 [ACK] Seq=680768 Ack=3140 Win=33536 Len=1380 [TCP segment of a reassembled PDU]"
"1163","3.030098","157.240.14.19","192.168.205.208","TCP","1096","[TCP Previous segment not captured] 443  >  51763 [ACK] Seq=683528 Ack=3140 Win=33536 Len=1042 [TCP segment of a reassembled PDU]"
"1164","3.030140","192.168.205.208","157.240.14.19","TCP","66","51763  >  443 [ACK] Seq=3140 Ack=682148 Win=131072 Len=0 SLE=683528 SRE=684570"
"1165","3.034224","157.240.14.19","192.168.205.208","TCP","1434","[TCP Out-Of-Order] 443  >  51763 [ACK] Seq=682148 Ack=3140 Win=33536 Len=1380"
"1166","3.034225","157.240.14.19","192.168.205.208","TLSv1.3","96","[TCP Previous segment not captured] , Continuation Data"
"1167","3.034256","192.168.205.208","157.240.14.19","TCP","54","51763  >  443 [ACK] Seq=3140 Ack=684570 Win=131072 Len=0"
"1168","3.034316","192.168.205.208","157.240.14.19","TCP","66","[TCP Dup ACK 1167#1] 51763  >  443 [ACK] Seq=3140 Ack=684570 Win=131072 Len=0 SLE=685950 SRE=685992"
"1169","3.034583","192.168.205.208","157.240.14.19","TLSv1.3","288","Application Data"
"1170","3.046505","192.168.205.208","157.240.14.19","TLSv1.3","140","Application Data"
"1171","3.046797","192.168.205.208","157.240.14.19","TLSv1.3","140","Application Data"
"1172","3.046995","157.240.14.19","192.168.205.208","TCP","1434","[TCP Out-Of-Order] 443  >  51763 [ACK] Seq=684570 Ack=3140 Win=33536 Len=1380"
"1173","3.047020","192.168.205.208","157.240.14.19","TCP","54","51763  >  443 [ACK] Seq=3312 Ack=685992 Win=131072 Len=0"
"1174","3.047286","192.168.205.208","157.240.14.19","TLSv1.3","139","Application Data"
"1175","3.047757","192.168.205.208","157.240.14.19","TLSv1.3","206","Application Data"
"1176","3.050892","157.240.14.19","192.168.205.208","TLSv1.3","89","Application Data"
"1177","3.050893","31.13.65.36","192.168.205.208","TLSv1.3","98","[TCP Spurious Retransmission] , Application Data"
"1178","3.050893","157.240.14.35","192.168.205.208","TLSv1.3","1274","Application Data"
"1179","3.050956","192.168.205.208","31.13.65.36","TCP","66","[TCP Dup ACK 1073#1] 51765  >  443 [ACK] Seq=1237 Ack=3438 Win=130560 Len=0 SLE=3394 SRE=3438"
"1180","3.058362","157.240.14.35","192.168.205.208","TLSv1.3","1284","Application Data"
"1181","3.058364","157.240.14.35","192.168.205.208","TLSv1.3","1284","Application Data"
"1182","3.058365","157.240.14.35","192.168.205.208","TLSv1.3","1120","Application Data"
"1183","3.058365","157.240.14.35","192.168.205.208","TLSv1.3","146","Application Data"
"1184","3.058365","157.240.14.35","192.168.205.208","TLSv1.3","127","Application Data"
"1185","3.058365","157.240.14.35","192.168.205.208","TLSv1.3","1019","Application Data"
"1186","3.058366","157.240.14.19","192.168.205.208","TCP","89","[TCP Retransmission] 443  >  51764 [PSH, ACK] Seq=3459 Ack=1364 Win=32512 Len=35"
"1187","3.058366","157.240.14.19","192.168.205.208","TLSv1.3","723","Application Data"
"1188","3.058366","157.240.14.19","192.168.205.208","TCP","1434","443  >  51764 [ACK] Seq=4163 Ack=1364 Win=32512 Len=1380 [TCP segment of a reassembled PDU]"
"1189","3.058367","157.240.14.19","192.168.205.208","TLSv1.3","76","Application Data"
"1190","3.058367","157.240.14.19","192.168.205.208","TCP","54","443  >  51764 [ACK] Seq=5565 Ack=2071 Win=35584 Len=0"
"1191","3.058367","157.240.14.19","192.168.205.208","TLSv1.3","89","Application Data"
"1192","3.058367","157.240.14.19","192.168.205.208","TLSv1.3","128","Application Data"
"1193","3.058368","157.240.14.19","192.168.205.208","TLSv1.3","246","Application Data"
"1194","3.058447","192.168.205.208","157.240.14.19","TCP","66","51764  >  443 [ACK] Seq=7979 Ack=3494 Win=130560 Len=0 SLE=3459 SRE=3494"
"1195","3.058569","192.168.205.208","157.240.14.35","TCP","54","51755  >  443 [ACK] Seq=1225 Ack=85300 Win=131072 Len=0"
"1196","3.058602","192.168.205.208","157.240.14.19","TCP","54","51764  >  443 [ACK] Seq=7979 Ack=5866 Win=131072 Len=0"
"1197","3.063632","157.240.14.19","192.168.205.208","TCP","1434","443  >  51764 [ACK] Seq=5866 Ack=3239 Win=40960 Len=1380 [TCP segment of a reassembled PDU]"
"1198","3.063633","157.240.14.19","192.168.205.208","TLSv1.3","1434","Application Data [TCP segment of a reassembled PDU]"
"1199","3.063633","157.240.14.19","192.168.205.208","TCP","1434","443  >  51764 [ACK] Seq=8626 Ack=3239 Win=40960 Len=1380 [TCP segment of a reassembled PDU]"
"1200","3.063718","192.168.205.208","157.240.14.19","TCP","54","51764  >  443 [ACK] Seq=7979 Ack=10006 Win=131072 Len=0"
"1201","3.064913","157.240.14.19","192.168.205.208","TCP","1434","443  >  51764 [ACK] Seq=10006 Ack=3239 Win=40960 Len=1380 [TCP segment of a reassembled PDU]"
"1202","3.064913","157.240.14.19","192.168.205.208","TCP","1434","443  >  51764 [ACK] Seq=11386 Ack=3239 Win=40960 Len=1380 [TCP segment of a reassembled PDU]"
"1203","3.064914","157.240.14.19","192.168.205.208","TCP","1434","443  >  51764 [ACK] Seq=12766 Ack=3239 Win=40960 Len=1380 [TCP segment of a reassembled PDU]"
"1204","3.064916","157.240.14.19","192.168.205.208","TCP","1434","443  >  51764 [ACK] Seq=14146 Ack=3239 Win=40960 Len=1380 [TCP segment of a reassembled PDU]"
"1205","3.064916","157.240.14.19","192.168.205.208","TCP","1434","443  >  51764 [ACK] Seq=15526 Ack=3239 Win=40960 Len=1380 [TCP segment of a reassembled PDU]"
"1206","3.064916","157.240.14.19","192.168.205.208","TCP","1434","443  >  51764 [ACK] Seq=16906 Ack=3239 Win=40960 Len=1380 [TCP segment of a reassembled PDU]"
"1207","3.064957","192.168.205.208","157.240.14.19","TCP","54","51764  >  443 [ACK] Seq=7979 Ack=18286 Win=131072 Len=0"
"1208","3.068502","192.168.205.208","157.240.14.19","TLSv1.3","140","Application Data"
"1209","3.070003","192.168.205.208","157.240.14.19","TLSv1.3","140","Application Data"
"1210","3.074919","157.240.14.19","192.168.205.208","TCP","1434","443  >  51764 [ACK] Seq=18286 Ack=3239 Win=40960 Len=1380 [TCP segment of a reassembled PDU]"
"1211","3.074950","192.168.205.208","157.240.14.19","TCP","54","51764  >  443 [ACK] Seq=7979 Ack=19666 Win=131072 Len=0"
"1212","3.087855","157.240.14.19","192.168.205.208","TCP","1434","443  >  51764 [ACK] Seq=19666 Ack=3239 Win=40960 Len=1380 [TCP segment of a reassembled PDU]"
"1213","3.087902","192.168.205.208","157.240.14.19","TCP","54","51764  >  443 [ACK] Seq=7979 Ack=21046 Win=131072 Len=0"
"1214","3.090169","157.240.14.19","192.168.205.208","TLSv1.3","1434","Application Data [TCP segment of a reassembled PDU]"
"1215","3.090170","157.240.14.19","192.168.205.208","TCP","1434","443  >  51764 [ACK] Seq=22426 Ack=3239 Win=40960 Len=1380 [TCP segment of a reassembled PDU]"
"1216","3.090170","157.240.14.19","192.168.205.208","TLSv1.3","1434","Application Data [TCP segment of a reassembled PDU]"
"1217","3.090172","157.240.14.19","192.168.205.208","TCP","1434","443  >  51764 [ACK] Seq=25186 Ack=3239 Win=40960 Len=1380 [TCP segment of a reassembled PDU]"
"1218","3.090172","157.240.14.19","192.168.205.208","TCP","1434","443  >  51764 [ACK] Seq=26566 Ack=3239 Win=40960 Len=1380 [TCP segment of a reassembled PDU]"
"1219","3.090172","157.240.14.19","192.168.205.208","TCP","967","[TCP Previous segment not captured] 443  >  51764 [ACK] Seq=29326 Ack=3472 Win=41984 Len=913 [TCP segment of a reassembled PDU]"
"1220","3.090173","157.240.14.19","192.168.205.208","TCP","1434","[TCP Out-Of-Order] 443  >  51764 [ACK] Seq=27946 Ack=3472 Win=41984 Len=1380"
"1221","3.090173","157.240.14.19","192.168.205.208","TLSv1.3","96","[TCP Previous segment not captured] , Continuation Data"
"1222","3.090173","157.240.14.19","192.168.205.208","TCP","1434","[TCP Out-Of-Order] 443  >  51764 [ACK] Seq=30239 Ack=3472 Win=41984 Len=1380"
"1223","3.090173","157.240.14.19","192.168.205.208","TLSv1.3","1434","[TCP Previous segment not captured] , Continuation Data"
"1224","3.090174","157.240.14.19","192.168.205.208","TLSv1.3","1434","Continuation Data"
"1225","3.090246","192.168.205.208","157.240.14.19","TCP","66","51764  >  443 [ACK] Seq=7979 Ack=27946 Win=131072 Len=0 SLE=29326 SRE=30239"
"1226","3.090312","192.168.205.208","157.240.14.19","TCP","54","51764  >  443 [ACK] Seq=7979 Ack=30239 Win=131072 Len=0"
"1227","3.090342","192.168.205.208","157.240.14.19","TCP","66","[TCP Dup ACK 1226#1] 51764  >  443 [ACK] Seq=7979 Ack=30239 Win=131072 Len=0 SLE=31619 SRE=31661"
"1228","3.090367","192.168.205.208","157.240.14.19","TCP","54","51764  >  443 [ACK] Seq=7979 Ack=31661 Win=131072 Len=0"
"1229","3.090392","192.168.205.208","157.240.14.19","TCP","66","[TCP Dup ACK 1228#1] 51764  >  443 [ACK] Seq=7979 Ack=31661 Win=131072 Len=0 SLE=42985 SRE=44365"
"1230","3.090433","192.168.205.208","157.240.14.19","TCP","66","[TCP Dup ACK 1228#2] 51764  >  443 [ACK] Seq=7979 Ack=31661 Win=131072 Len=0 SLE=42985 SRE=45745"
"1231","3.097324","157.240.14.19","192.168.205.208","TLSv1.3","1434","Continuation Data"
"1232","3.097366","192.168.205.208","157.240.14.19","TCP","66","[TCP Dup ACK 1228#3] 51764  >  443 [ACK] Seq=7979 Ack=31661 Win=131072 Len=0 SLE=42985 SRE=47125"
"1233","3.107197","157.240.14.19","192.168.205.208","TLSv1.3","1434","Continuation Data"
"1234","3.107198","157.240.14.19","192.168.205.208","TLSv1.3","1434","Continuation Data"
"1235","3.107253","192.168.205.208","157.240.14.19","TCP","66","[TCP Dup ACK 1228#4] 51764  >  443 [ACK] Seq=7979 Ack=31661 Win=131072 Len=0 SLE=42985 SRE=48505"
"1236","3.107319","192.168.205.208","157.240.14.19","TCP","66","[TCP Dup ACK 1228#5] 51764  >  443 [ACK] Seq=7979 Ack=31661 Win=131072 Len=0 SLE=42985 SRE=49885"
"1237","3.112402","157.240.14.19","192.168.205.208","TCP","1434","443  >  51764 [ACK] Seq=49885 Ack=3472 Win=41984 Len=1380"
"1238","3.112442","192.168.205.208","157.240.14.19","TCP","66","[TCP Dup ACK 1228#6] 51764  >  443 [ACK] Seq=7979 Ack=31661 Win=131072 Len=0 SLE=42985 SRE=51265"
"1239","3.117122","192.168.205.208","157.240.14.19","TLSv1.3","286","Application Data"
"1240","3.117216","157.240.14.19","192.168.205.208","TLSv1.3","1434","Continuation Data"
"1241","3.117244","192.168.205.208","157.240.14.19","TCP","66","[TCP Dup ACK 1228#7] 51764  >  443 [ACK] Seq=8211 Ack=31661 Win=131072 Len=0 SLE=42985 SRE=52645"
"1242","3.122237","157.240.14.19","192.168.205.208","TLSv1.3","1434","Continuation Data"
"1243","3.122303","192.168.205.208","157.240.14.19","TCP","66","[TCP Dup ACK 1228#8] 51764  >  443 [ACK] Seq=8211 Ack=31661 Win=131072 Len=0 SLE=42985 SRE=54025"
"1244","3.123791","192.168.205.208","157.240.14.19","TLSv1.3","285","Application Data"
"1245","3.127030","157.240.14.19","192.168.205.208","TLSv1.3","1434","Continuation Data"
"1246","3.127031","157.240.14.19","192.168.205.208","TCP","54","443  >  51764 [ACK] Seq=55405 Ack=4407 Win=46336 Len=0"
"1247","3.127031","157.240.14.19","192.168.205.208","TCP","54","443  >  51764 [ACK] Seq=55405 Ack=4892 Win=48384 Len=0"
"1248","3.127031","157.240.14.19","192.168.205.208","TCP","54","443  >  51764 [ACK] Seq=55405 Ack=5363 Win=50688 Len=0"
"1249","3.127077","192.168.205.208","157.240.14.19","TCP","66","[TCP Dup ACK 1228#9] 51764  >  443 [ACK] Seq=8442 Ack=31661 Win=131072 Len=0 SLE=42985 SRE=55405"
"1250","3.130758","157.240.14.35","192.168.205.208","TLSv1.3","1019","[TCP Spurious Retransmission] , Application Data"
"1251","3.130791","192.168.205.208","157.240.14.35","TCP","66","[TCP Dup ACK 1195#1] 51755  >  443 [ACK] Seq=1225 Ack=85300 Win=131072 Len=0 SLE=84335 SRE=85300"
"1252","3.141608","157.240.14.19","192.168.205.208","TLSv1.3","1434","Continuation Data"
"1253","3.141650","192.168.205.208","157.240.14.19","TCP","66","[TCP Dup ACK 1228#10] 51764  >  443 [ACK] Seq=8442 Ack=31661 Win=131072 Len=0 SLE=42985 SRE=56785"
"1254","3.143437","157.240.14.19","192.168.205.208","TLSv1.3","1434","Continuation Data"
"1255","3.143438","157.240.14.19","192.168.205.208","TLSv1.3","1434","Continuation Data"
"1256","3.143438","157.240.14.19","192.168.205.208","TLSv1.3","1434","Continuation Data"
"1257","3.143440","157.240.14.19","192.168.205.208","TCP","1434","443  >  51764 [ACK] Seq=60925 Ack=5363 Win=50688 Len=1380"
"1258","3.143440","157.240.14.19","192.168.205.208","TLSv1.3","1434","Continuation Data"
"1259","3.143441","31.13.65.36","192.168.205.208","TLSv1.3","920","Application Data"
"1260","3.143441","157.240.14.19","192.168.205.208","TCP","54","443  >  51764 [ACK] Seq=63685 Ack=5628 Win=51712 Len=0"
"1261","3.143441","157.240.14.19","192.168.205.208","TCP","54","443  >  51764 [ACK] Seq=63685 Ack=6095 Win=53760 Len=0"
"1262","3.143442","157.240.14.35","192.168.205.208","TLSv1.3","1274","Application Data"
"1263","3.143442","157.240.14.35","192.168.205.208","TLSv1.3","1284","Application Data"
"1264","3.143505","192.168.205.208","157.240.14.19","TCP","66","[TCP Dup ACK 1228#11] 51764  >  443 [ACK] Seq=8442 Ack=31661 Win=131072 Len=0 SLE=42985 SRE=58165"
"1265","3.143570","192.168.205.208","157.240.14.19","TCP","66","[TCP Dup ACK 1228#12] 51764  >  443 [ACK] Seq=8442 Ack=31661 Win=131072 Len=0 SLE=42985 SRE=59545"
"1266","3.143603","192.168.205.208","157.240.14.19","TCP","66","[TCP Dup ACK 1228#13] 51764  >  443 [ACK] Seq=8442 Ack=31661 Win=131072 Len=0 SLE=42985 SRE=60925"
